timestamp,dist_real_cm,dist_sensor_cm
1771606741.62024,2.5,2.39
1771606741.64530,2.5,2.4
1771606741.67036,2.5,2.39
1771606741.69542,2.5,2.48
1771606741.72051,2.5,2.43
1771606741.74557,2.5,2.39
1771606741.77062,2.5,2.45
1771606741.79572,2.5,2.43
1771606741.82077,2.5,2.48
1771606741.84585,2.5,2.49
1771606741.87090,2.5,2.41
1771606741.89596,2.5,2.39
1771606741.92103,2.5,2.39
1771606741.94609,2.5,2.47
1771606741.97115,2.5,2.39
1771606741.99621,2.5,2.4
1771606742.02128,2.5,2.42
1771606742.04636,2.5,2.41
1771606742.07143,2.5,2.43
1771606742.09648,2.5,2.4
1771606742.12155,2.5,2.4
1771606742.14661,2.5,2.42
1771606742.17168,2.5,2.4
1771606742.19680,2.5,2.39
1771606742.22183,2.5,2.49
1771606742.24695,2.5,2.47
1771606742.27201,2.5,2.45
1771606742.29707,2.5,2.48
1771606742.32214,2.5,2.42
1771606742.34720,2.5,2.43
1771606742.37226,2.5,2.47
1771606742.39732,2.5,2.48
1771606742.42239,2.5,2.44
1771606742.44744,2.5,2.39
1771606742.47250,2.5,2.46
1771606742.49757,2.5,2.41
1771606742.52264,2.5,2.43
1771606742.54770,2.5,2.38
1771606742.57278,2.5,2.39
1771606742.59783,2.5,2.44
1771606742.62290,2.5,2.4
1771606742.64796,2.5,2.32
1771606742.67306,2.5,2.42
1771606742.69815,2.5,2.43
1771606742.72319,2.5,2.4
1771606742.74826,2.5,2.42
1771606742.77332,2.5,2.49
1771606742.79840,2.5,2.41
1771606742.82346,2.5,2.41
1771606742.84852,2.5,2.39
1771606742.87358,2.5,2.4
1771606742.89865,2.5,2.4
1771606742.92372,2.5,2.41
1771606742.94878,2.5,2.49
1771606742.97385,2.5,2.5
1771606742.99890,2.5,1.53
1771606743.02397,2.5,2.33
1771606743.04902,2.5,2.4
1771606743.07409,2.5,0.37
1771606743.09915,2.5,2.5
1771606743.12422,2.5,2.41
1771606743.14927,2.5,2.41
1771606743.17433,2.5,2.41
1771606743.19942,2.5,2.43
1771606743.22448,2.5,2.41
1771606743.24955,2.5,2.43
1771606743.27460,2.5,2.42
1771606743.29965,2.5,2.41
1771606743.32473,2.5,2.5
1771606743.34980,2.5,2.42
1771606743.37486,2.5,2.43
1771606743.39994,2.5,2.43
1771606743.42497,2.5,2.47
1771606743.45033,2.5,2.42
1771606743.47542,2.5,2.45
1771606743.50049,2.5,2.45
1771606743.52559,2.5,2.39
1771606743.55066,2.5,2.47
1771606743.57572,2.5,2.4
1771606743.60080,2.5,2.44
1771606743.62590,2.5,2.42
1771606743.65097,2.5,2.44
1771606743.67604,2.5,2.4
1771606743.70111,2.5,2.42
1771606743.72618,2.5,2.41
1771606743.75125,2.5,2.44
1771606743.77632,2.5,2.43
1771606743.80139,2.5,2.41
1771606743.82647,2.5,2.42
1771606743.85154,2.5,2.41
1771606743.87661,2.5,2.44
1771606743.90168,2.5,2.4
1771606743.92675,2.5,2.5
1771606743.95182,2.5,2.54
1771606743.97688,2.5,2.51
1771606744.00195,2.5,2.43
1771606744.02702,2.5,2.42
1771606744.05208,2.5,2.43
1771606744.07715,2.5,2.4
1771606744.10217,2.5,2.44
1771606744.12729,2.5,2.4
1771606744.15236,2.5,2.4
1771606744.17743,2.5,2.41
1771606744.20250,2.5,2.42
1771606744.22758,2.5,1.91
1771606744.25264,2.5,2.34
1771606744.27771,2.5,2.41
1771606744.30278,2.5,2.42
1771606744.32785,2.5,2.41
1771606744.35292,2.5,2.49
1771606744.37799,2.5,2.41
1771606744.40306,2.5,2.42
1771606744.42814,2.5,2.42
1771606744.45320,2.5,2.43
1771606744.47828,2.5,2.4
1771606744.50334,2.5,2.43
1771606744.52842,2.5,2.43
1771606744.55349,2.5,2.45
1771606744.57856,2.5,2.43
1771606744.60362,2.5,2.43
1771606744.62870,2.5,2.42
1771606744.65377,2.5,2.42
1771606744.67884,2.5,2.5
1771606744.70391,2.5,2.47
1771606744.72898,2.5,2.43
1771606744.75405,2.5,2.43
1771606744.77912,2.5,2.41
1771606744.80419,2.5,2.48
1771606744.82929,2.5,2.42
1771606744.85435,2.5,2.44
1771606744.87942,2.5,2.44
1771606744.90448,2.5,2.39
1771606744.92958,2.5,2.4
1771606744.95462,2.5,2.43
1771606744.97969,2.5,2.49
1771606745.00475,2.5,2.41
1771606745.02980,2.5,2.4
1771606745.05486,2.5,2.42
1771606745.07993,2.5,2.42
1771606745.10501,2.5,2.44
1771606745.13006,2.5,2.42
1771606745.15512,2.5,2.48
1771606745.18018,2.5,2.4
1771606745.20528,2.5,2.41
1771606745.23035,2.5,2.43
1771606745.25543,2.5,2.41
1771606745.28049,2.5,2.41
1771606745.30556,2.5,2.4
1771606745.33063,2.5,2.5
1771606745.35570,2.5,2.4
1771606745.38077,2.5,2.39
1771606745.40636,2.5,2.39
1771606745.43138,2.5,2.38
1771606745.45644,2.5,2.4
1771606745.48151,2.5,2.47
1771606745.50729,2.5,2.4
1771606745.53218,2.5,2.39
1771606745.55720,2.5,2.47
1771606745.58229,2.5,2.4
1771606745.60735,2.5,2.38
1771606745.63242,2.5,2.48
1771606745.65749,2.5,2.42
1771606745.68256,2.5,2.42
1771606745.70763,2.5,2.44
1771606745.73271,2.5,2.46
1771606745.75777,2.5,2.43
1771606745.78284,2.5,2.4
1771606745.80790,2.5,2.39
1771606745.83298,2.5,2.4
1771606745.85805,2.5,2.49
1771606745.88312,2.5,2.42
1771606745.90819,2.5,2.4
1771606745.93326,2.5,2.42
1771606745.95833,2.5,2.41
1771606745.98340,2.5,2.45
1771606746.00847,2.5,2.41
1771606746.03353,2.5,2.42
1771606746.05861,2.5,2.41
1771606746.08368,2.5,2.42
1771606746.10874,2.5,2.4
1771606746.13381,2.5,2.42
1771606746.15888,2.5,2.43
1771606746.18395,2.5,2.45
1771606746.20901,2.5,2.4
1771606746.23409,2.5,2.34
1771606746.25916,2.5,2.46
1771606746.28422,2.5,2.38
1771606746.30930,2.5,2.46
1771606746.33437,2.5,2.46
1771606746.35944,2.5,2.43
1771606746.38451,2.5,2.4
1771606746.40958,2.5,2.4
1771606746.43465,2.5,2.37
1771606746.45972,2.5,2.41
1771606746.48479,2.5,2.45
1771606746.50985,2.5,2.42
1771606746.53493,2.5,2.41
1771606746.56000,2.5,2.41
1771606746.58507,2.5,2.49
1771606746.61014,2.5,2.42
1771606746.63521,2.5,2.49
1771606746.66027,2.5,2.41
1771606746.68535,2.5,2.42
1771606746.71041,2.5,2.41
1771606746.73548,2.5,2.42
1771606746.76055,2.5,2.43
1771606746.78562,2.5,2.44
1771606746.81069,2.5,2.43
1771606746.83576,2.5,2.42
1771606746.86082,2.5,2.42
1771606746.88589,2.5,2.41
1771606746.91096,2.5,2.4
1771606746.93603,2.5,2.41
1771606746.96110,2.5,2.41
1771606746.98618,2.5,2.42
1771606747.01123,2.5,2.41
1771606747.03631,2.5,2.49
1771606747.06138,2.5,2.43
1771606747.08645,2.5,2.41
1771606747.11152,2.5,2.43
1771606747.13659,2.5,2.43
1771606747.16166,2.5,2.42
1771606747.18674,2.5,2.43
1771606747.21177,2.5,2.42
1771606747.23682,2.5,2.4
1771606747.26188,2.5,2.42
1771606747.28694,2.5,2.41
1771606747.31203,2.5,2.4
1771606747.33710,2.5,2.42
1771606747.36219,2.5,2.41
1771606747.38725,2.5,2.44
1771606747.41230,2.5,2.44
1771606747.43751,2.5,2.48
1771606747.46253,2.5,2.43
1771606747.48757,2.5,2.44
1771606747.51265,2.5,2.41
1771606747.53769,2.5,2.35
1771606747.56276,2.5,2.41
1771606747.58782,2.5,2.47
1771606747.61288,2.5,2.43
1771606747.63794,2.5,2.42
1771606747.66300,2.5,2.41
1771606747.68806,2.5,2.49
1771606747.71314,2.5,2.41
1771606747.73819,2.5,2.44
1771606747.76325,2.5,2.42
1771606747.78831,2.5,2.43
1771606747.81337,2.5,2.42
1771606747.83843,2.5,2.42
1771606747.86349,2.5,2.51
1771606747.88855,2.5,2.42
1771606747.91364,2.5,2.49
1771606747.93869,2.5,2.41
1771606747.96377,2.5,2.42
1771606747.98881,2.5,2.42
1771606748.01387,2.5,2.41
1771606748.03893,2.5,2.42
1771606748.06399,2.5,2.42
1771606748.08905,2.5,2.41
1771606748.11414,2.5,2.42
1771606748.13918,2.5,2.41
1771606748.16424,2.5,2.43
1771606748.18932,2.5,2.49
1771606748.21437,2.5,2.41
1771606748.23943,2.5,2.42
1771606748.26449,2.5,2.4
1771606748.28955,2.5,2.5
1771606748.31464,2.5,2.4
1771606748.33970,2.5,2.5
1771606748.36475,2.5,2.4
1771606748.38981,2.5,2.42
1771606748.41487,2.5,2.41
1771606748.43993,2.5,2.39
1771606748.46499,2.5,2.41
1771606748.49005,2.5,2.41
1771606748.51514,2.5,2.49
1771606748.54018,2.5,2.42
1771606748.56524,2.5,2.41
1771606748.59031,2.5,2.47
1771606748.61537,2.5,2.43
1771606748.64042,2.5,2.41
1771606748.66549,2.5,2.4
1771606748.69055,2.5,2.4
1771606748.71561,2.5,2.41
1771606748.74067,2.5,2.49
1771606748.76573,2.5,2.42
1771606748.79079,2.5,2.43
1771606748.81585,2.5,2.43
1771606748.84094,2.5,2.5
1771606748.86598,2.5,2.41
1771606748.89104,2.5,2.41
1771606748.91610,2.5,2.41
1771606748.94117,2.5,2.4
1771606748.96624,2.5,2.43
1771606748.99129,2.5,2.41
1771606749.01634,2.5,2.4
1771606749.04140,2.5,2.41
1771606749.06646,2.5,2.41
1771606749.09153,2.5,2.48
1771606749.11659,2.5,2.43
1771606749.14165,2.5,2.42
1771606749.16671,2.5,2.4
1771606749.19177,2.5,2.4
1771606749.21683,2.5,2.42
1771606749.24189,2.5,2.5
1771606749.26695,2.5,2.48
1771606749.29201,2.5,2.39
1771606749.31707,2.5,2.42
1771606749.34214,2.5,2.48
1771606749.36720,2.5,2.47
1771606749.39226,2.5,2.4
1771606749.41732,2.5,2.48
1771606749.44237,2.5,2.38
1771606749.46744,2.5,2.4
1771606749.49257,2.5,2.46
1771606749.51763,2.5,2.38
1771606749.54270,2.5,2.48
1771606749.56776,2.5,2.46
1771606749.59283,2.5,2.38
1771606749.61790,2.5,2.44
1771606749.64297,2.5,2.44
1771606749.66804,2.5,2.48
1771606749.69311,2.5,2.48
1771606749.71818,2.5,2.41
1771606749.74325,2.5,2.39
1771606749.76832,2.5,2.41
1771606749.79339,2.5,2.41
1771606749.81846,2.5,2.42
1771606749.84353,2.5,2.42
1771606749.86860,2.5,2.44
1771606749.89367,2.5,2.39
1771606749.91874,2.5,2.46
1771606749.94384,2.5,2.83
1771606749.96888,2.5,2.42
1771606749.99394,2.5,2.44
1771606750.01902,2.5,2.43
1771606750.04407,2.5,2.49
1771606750.06914,2.5,2.41
1771606750.09420,2.5,2.41
1771606750.11927,2.5,2.4
1771606750.14434,2.5,2.48
1771606750.16940,2.5,2.4
1771606750.19447,2.5,2.41
1771606750.21953,2.5,2.4
1771606750.24460,2.5,2.41
1771606750.26967,2.5,2.36
1771606750.29473,2.5,2.39
1771606750.31981,2.5,2.4
1771606750.34486,2.5,2.4
1771606750.36993,2.5,2.47
1771606750.39499,2.5,2.39
1771606750.42006,2.5,2.37
1771606750.44512,2.5,2.41
1771606750.47017,2.5,2.41
1771606750.49525,2.5,2.42
1771606750.52031,2.5,2.39
1771606750.54537,2.5,2.4
1771606750.57044,2.5,2.48
1771606750.59550,2.5,2.49
1771606750.62056,2.5,2.39
1771606750.64563,2.5,2.4
1771606750.67069,2.5,2.5
1771606750.69576,2.5,2.49
1771606750.72082,2.5,2.48
1771606750.74589,2.5,2.42
1771606750.77095,2.5,2.42
1771606750.79601,2.5,2.4
1771606750.82107,2.5,2.41
1771606750.84615,2.5,2.41
1771606750.87121,2.5,2.42
1771606750.89627,2.5,2.4
1771606750.92134,2.5,2.4
1771606750.94641,2.5,2.5
1771606750.97147,2.5,2.4
1771606750.99654,2.5,2.41
1771606751.02161,2.5,2.38
1771606751.04668,2.5,2.39
1771606751.07174,2.5,2.41
1771606751.09681,2.5,2.41
1771606751.12188,2.5,2.4
1771606751.14694,2.5,2.47
1771606751.17201,2.5,2.47
1771606751.19711,2.5,2.38
1771606751.22215,2.5,2.48
1771606751.24726,2.5,2.41
1771606751.27232,2.5,2.41
1771606751.29738,2.5,2.41
1771606751.32245,2.5,2.39
1771606751.34752,2.5,2.42
1771606751.37258,2.5,2.38
1771606751.39764,2.5,2.42
1771606751.42271,2.5,2.5
1771606751.44778,2.5,2.48
1771606751.47284,2.5,2.41
1771606751.49795,2.5,2.38
1771606751.52299,2.5,2.41
1771606751.54806,2.5,2.42
1771606751.57312,2.5,2.37
1771606751.59818,2.5,2.37
1771606751.62327,2.5,2.38
1771606751.64832,2.5,2.45
1771606751.67339,2.5,2.41
1771606751.69845,2.5,2.4
1771606751.72354,2.5,2.41
1771606751.74859,2.5,2.4
1771606751.77366,2.5,2.4
1771606751.79873,2.5,2.5
1771606751.82382,2.5,2.65
1771606751.84887,2.5,2.5
1771606751.87393,2.5,2.41
1771606751.89898,2.5,2.47
1771606751.92405,2.5,2.39
1771606751.94910,2.5,2.38
1771606751.97419,2.5,2.49
1771606751.99924,2.5,2.5
1771606752.02432,2.5,2.39
1771606752.04938,2.5,2.41
1771606752.07446,2.5,2.42
1771606752.09956,2.5,2.88
1771606752.12460,2.5,2.4
1771606752.15030,2.5,2.41
1771606752.17538,2.5,2.42
1771606752.20050,2.5,2.45
1771606752.22553,2.5,2.41
1771606752.25060,2.5,2.42
1771606752.27567,2.5,2.39
1771606752.30074,2.5,2.44
1771606752.32581,2.5,2.44
1771606752.35176,2.5,2.4
1771606752.37682,2.5,2.36
1771606752.40190,2.5,2.43
1771606752.42696,2.5,2.43
1771606752.45203,2.5,2.4
1771606752.47709,2.5,2.43
1771606752.50217,2.5,2.45
1771606752.52724,2.5,2.36
1771606752.55230,2.5,2.43
1771606752.57737,2.5,2.38
1771606752.60245,2.5,2.48
1771606752.62751,2.5,2.39
1771606752.65258,2.5,2.42
1771606752.67765,2.5,2.48
1771606752.70273,2.5,2.41
1771606752.72779,2.5,2.41
1771606752.75287,2.5,2.44
1771606752.77793,2.5,2.48
1771606752.80300,2.5,2.48
1771606752.82807,2.5,2.42
1771606752.85315,2.5,2.41
1771606752.87818,2.5,2.41
1771606752.90328,2.5,2.41
1771606752.92835,2.5,2.43
1771606752.95342,2.5,2.38
1771606752.97849,2.5,2.47
1771606753.00356,2.5,2.49
1771606753.02858,2.5,2.47
1771606753.05370,2.5,2.42
1771606753.07877,2.5,2.4
1771606753.10384,2.5,2.42
1771606753.12891,2.5,2.47
1771606753.15399,2.5,2.5
1771606753.17906,2.5,2.47
1771606753.20413,2.5,2.42
1771606753.22919,2.5,2.38
1771606753.25425,2.5,2.41
1771606753.27930,2.5,2.38
1771606753.30437,2.5,2.38
1771606753.32944,2.5,2.4
1771606753.35451,2.5,2.41
1771606753.37956,2.5,2.39
1771606753.40461,2.5,2.36
1771606753.42967,2.5,2.39
1771606753.45475,2.5,2.37
1771606753.47983,2.5,2.49
1771606753.50492,2.5,2.37
1771606753.52997,2.5,2.4
1771606753.55504,2.5,2.42
1771606753.58012,2.5,2.41
1771606753.60518,2.5,2.46
1771606753.63021,2.5,2.39
1771606753.65527,2.5,2.46
1771606753.68037,2.5,2.35
1771606753.70541,2.5,2.41
1771606753.73050,2.5,2.41
1771606753.75556,2.5,2.48
1771606753.78061,2.5,2.43
1771606753.80566,2.5,2.42
1771606753.83074,2.5,2.41
1771606753.85579,2.5,2.41
1771606753.88086,2.5,2.49
1771606753.90593,2.5,2.47
1771606753.93099,2.5,2.42
1771606753.95604,2.5,2.4
1771606753.98111,2.5,2.39
1771606754.00618,2.5,2.42
1771606754.03122,2.5,2.41
1771606754.05630,2.5,2.47
1771606754.08136,2.5,2.5
1771606754.10641,2.5,2.42
1771606754.13149,2.5,2.47
1771606754.15653,2.5,2.42
1771606754.18163,2.5,2.49
1771606754.20670,2.5,2.4
1771606754.23176,2.5,2.44
1771606754.25682,2.5,2.48
1771606754.28186,2.5,2.42
1771606754.30692,2.5,2.47
1771606754.33198,2.5,2.4
1771606754.35707,2.5,2.41
1771606754.38213,2.5,2.41
1771606754.40718,2.5,2.4
1771606754.43223,2.5,2.41
1771606754.45729,2.5,2.41
1771606754.48236,2.5,2.49
1771606754.50745,2.5,2.42
1771606754.53250,2.5,2.39
1771606754.55757,2.5,2.43
1771606754.58263,2.5,2.39
1771606754.60770,2.5,2.39
1771606754.63276,2.5,2.4
1771606754.65781,2.5,2.4
1771606754.68287,2.5,2.49
1771606754.70792,2.5,2.45
1771606754.73299,2.5,2.48
1771606754.75805,2.5,2.48
1771606754.78311,2.5,2.47
1771606754.80816,2.5,2.42
1771606754.83323,2.5,2.4
1771606754.85830,2.5,2.4
1771606754.88335,2.5,2.4
1771606754.90839,2.5,2.41
1771606754.93345,2.5,2.41
1771606754.95852,2.5,2.48
1771606754.98359,2.5,2.42
1771606755.00864,2.5,2.39
1771606755.03371,2.5,2.48
1771606755.05876,2.5,2.39
1771606755.08382,2.5,2.54
1771606755.10887,2.5,2.42
1771606755.13393,2.5,2.39
1771606755.15900,2.5,2.4
1771606755.18409,2.5,2.41
1771606755.20913,2.5,2.48
1771606755.23417,2.5,2.47
1771606755.25927,2.5,2.4
1771606755.28433,2.5,2.41
1771606755.30938,2.5,2.42
1771606755.33447,2.5,2.4
1771606755.35952,2.5,2.41
1771606755.38459,2.5,2.42
1771606755.40967,2.5,2.43
1771606755.43475,2.5,2.42
1771606755.45984,2.5,2.84
1771606755.48489,2.5,2.46
1771606755.50995,2.5,2.42
1771606755.53503,2.5,2.4
1771606755.56010,2.5,2.4
1771606755.58517,2.5,2.45
1771606755.61025,2.5,2.47
1771606755.63530,2.5,2.39
1771606755.66038,2.5,2.45
1771606755.68544,2.5,2.44
1771606755.71051,2.5,2.45
1771606755.75352,2.5,0
1771606755.76091,2.5,2.32
1771606755.78587,2.5,2.41
1771606755.81093,2.5,2.4
1771606755.83601,2.5,2.5
1771606755.86107,2.5,2.44
1771606755.88614,2.5,2.4
1771606755.91121,2.5,2.36
1771606755.93629,2.5,2.38
1771606755.96136,2.5,2.43
1771606755.98643,2.5,2.42
1771606756.01150,2.5,2.49
1771606756.03657,2.5,2.48
1771606756.06163,2.5,2.41
1771606756.08670,2.5,2.4
1771606756.11177,2.5,2.41
1771606756.13684,2.5,2.42
1771606756.16190,2.5,2.4
1771606756.18699,2.5,2.42
1771606756.21201,2.5,2.39
1771606756.23707,2.5,2.41
1771606756.26215,2.5,2.4
1771606756.28720,2.5,2.4
1771606756.31226,2.5,2.41
1771606756.33732,2.5,2.38
1771606756.36238,2.5,2.47
1771606756.38745,2.5,2.5
1771606756.41250,2.5,2.4
1771606756.43756,2.5,2.4
1771606756.46265,2.5,2.42
1771606756.48770,2.5,2.42
1771606756.51276,2.5,2.37
1771606756.53782,2.5,2.44
1771606756.56288,2.5,2.42
1771606756.58794,2.5,2.51
1771606756.61301,2.5,2.43
1771606756.63806,2.5,2.42
1771606756.66312,2.5,2.44
1771606756.68818,2.5,2.43
1771606756.71324,2.5,2.46
1771606756.73831,2.5,2.45
1771606756.76341,2.5,2.48
1771606756.78845,2.5,2.4
1771606756.81351,2.5,2.38
1771606756.83858,2.5,2.41
1771606756.86363,2.5,2.4
1771606756.88869,2.5,2.41
1771606756.91376,2.5,2.5
1771606756.93882,2.5,2.47
1771606756.96387,2.5,2.46
1771606756.98893,2.5,2.39
1771606757.01399,2.5,2.42
1771606757.03905,2.5,2.39
1771606757.06411,2.5,2.41
1771606757.08918,2.5,2.47
1771606757.11425,2.5,2.49
1771606757.13930,2.5,2.39
1771606757.16439,2.5,2.49
1771606757.18946,2.5,2.49
1771606757.21449,2.5,2.4
1771606757.23955,2.5,2.38
1771606757.26463,2.5,2.38
1771606757.28969,2.5,2.47
1771606757.31474,2.5,2.38
1771606757.33982,2.5,2.73
1771606757.36487,2.5,2.45
1771606757.38993,2.5,2.47
1771606757.41499,2.5,2.46
1771606757.44004,2.5,2.4
1771606757.46511,2.5,2.47
1771606757.49017,2.5,2.46
1771606757.51523,2.5,2.42
1771606757.54029,2.5,2.38
1771606757.56540,2.5,2.43
1771606757.59047,2.5,2.39
1771606757.61553,2.5,2.42
1771606757.64058,2.5,2.4
1771606757.66565,2.5,2.39
1771606757.69071,2.5,2.49
1771606757.71576,2.5,2.38
1771606757.74084,2.5,2.4
1771606757.76591,2.5,2.4
1771606757.79096,2.5,2.41
1771606757.81603,2.5,2.48
1771606757.84111,2.5,2.4
1771606757.86617,2.5,2.39
1771606757.89122,2.5,2.48
1771606757.91627,2.5,2.39
1771606757.94134,2.5,2.47
1771606757.96640,2.5,2.41
1771606757.99146,2.5,2.39
1771606758.01651,2.5,2.4
1771606758.04158,2.5,2.48
1771606758.06664,2.5,2.41
1771606758.09174,2.5,2.49
1771606758.11678,2.5,2.48
1771606758.14184,2.5,2.41
1771606758.16692,2.5,2.4
1771606758.19200,2.5,2.42
1771606758.21704,2.5,2.39
1771606758.24210,2.5,2.4
1771606758.26717,2.5,2.4
1771606758.29222,2.5,2.39
1771606758.31728,2.5,2.47
1771606758.34236,2.5,2.4
1771606758.36744,2.5,2.43
1771606758.39249,2.5,2.41
1771606758.41754,2.5,2.4
1771606758.44259,2.5,2.49
1771606758.46767,2.5,2.47
1771606758.49271,2.5,2.43
1771606758.51777,2.5,2.39
1771606758.54285,2.5,2.39
1771606758.56790,2.5,2.36
1771606758.59300,2.5,2.42
1771606758.61803,2.5,2.4
1771606758.64309,2.5,2.49
1771606758.66815,2.5,2.48
1771606758.69332,2.5,2.39
1771606758.71837,2.5,2.41
1771606758.74347,2.5,2.49
1771606758.76850,2.5,2.39
1771606758.79356,2.5,2.39
1771606758.81862,2.5,2.42
1771606758.84369,2.5,2.46
1771606758.86874,2.5,2.47
1771606758.89379,2.5,2.4
1771606758.91885,2.5,2.4
1771606758.94394,2.5,2.48
1771606758.96898,2.5,2.48
1771606758.99406,2.5,2.47
1771606759.01910,2.5,2.4
1771606759.04418,2.5,2.39
1771606759.06923,2.5,2.5
1771606759.09431,2.5,2.39
1771606759.11935,2.5,2.41
1771606759.14445,2.5,2.49
1771606759.16950,2.5,2.39
1771606759.19455,2.5,2.41
1771606759.21960,2.5,2.4
1771606759.24466,2.5,2.4
1771606759.26972,2.5,2.41
1771606759.29478,2.5,2.4
1771606759.31984,2.5,2.46
1771606759.34494,2.5,2.47
1771606759.36998,2.5,2.39
1771606759.39503,2.5,2.39
1771606759.42009,2.5,2.42
1771606759.44515,2.5,2.46
1771606759.47021,2.5,2.46
1771606759.49527,2.5,2.37
1771606759.52033,2.5,2.38
1771606759.54543,2.5,2.48
1771606759.57046,2.5,2.39
1771606759.59558,2.5,2.42
1771606759.62061,2.5,2.39
1771606759.64567,2.5,2.41
1771606759.67073,2.5,2.38
1771606759.69581,2.5,2.4
1771606759.72086,2.5,2.47
1771606759.74595,2.5,2.39
1771606759.77100,2.5,2.46
1771606759.79605,2.5,2.48
1771606759.82112,2.5,2.48
1771606759.84618,2.5,2.47
1771606759.87124,2.5,2.41
1771606759.89630,2.5,2.4
1771606759.92138,2.5,2.41
1771606759.94646,2.5,2.41
1771606759.97150,2.5,2.42
1771606759.99660,2.5,2.39
1771606760.02164,2.5,2.41
1771606760.04671,2.5,2.38
1771606760.07177,2.5,2.43
1771606760.09685,2.5,2.42
1771606760.12191,2.5,2.43
1771606760.14698,2.5,2.4
1771606760.17205,2.5,2.49
1771606760.19713,2.5,2.39
1771606760.22217,2.5,2.41
1771606760.24726,2.5,2.45
1771606760.27231,2.5,2.49
1771606760.29736,2.5,2.42
1771606760.32245,2.5,2.76
1771606760.34752,2.5,2.42
1771606760.37256,2.5,2.38
1771606760.39763,2.5,2.42
1771606760.42271,2.5,2.48
1771606760.44776,2.5,2.5
1771606760.47284,2.5,2.48
1771606760.49789,2.5,2.42
1771606760.52297,2.5,2.75
1771606760.54805,2.5,2.4
1771606760.57309,2.5,1.79
1771606760.59815,2.5,2.38
1771606760.62321,2.5,2.41
1771606760.64827,2.5,2.4
1771606760.67333,2.5,2.41
1771606760.69841,2.5,2.46
1771606760.72350,2.5,3.06
1771606760.74856,2.5,2.5
1771606760.77360,2.5,2.4
1771606760.79865,2.5,2.46
1771606760.82372,2.5,2.5
1771606760.84878,2.5,2.48
1771606760.87384,2.5,2.42
1771606760.89892,2.5,2.4
1771606760.92397,2.5,1.74
1771606760.94906,2.5,2.41
1771606760.97410,2.5,2.39
1771606760.99917,2.5,2.38
1771606761.02423,2.5,2.48
1771606761.04930,2.5,2.48
1771606761.07439,2.5,2.39
1771606761.09943,2.5,2.41
1771606761.12451,2.5,2.88
1771606761.14958,2.5,2.48
1771606761.17463,2.5,2.39
1771606761.19971,2.5,2.42
1771606761.22475,2.5,2.39
1771606761.24983,2.5,2.43
1771606761.27489,2.5,2.47
1771606761.29994,2.5,2.44
1771606761.32505,2.5,2.47
1771606761.35010,2.5,2.41
1771606761.37514,2.5,2.5
1771606761.40020,2.5,2.39
1771606761.42526,2.5,2.41
1771606761.45032,2.5,2.46
1771606761.47538,2.5,2.39
1771606761.50044,2.5,2.41
1771606761.52550,2.5,2.49
1771606761.55060,2.5,2.48
1771606761.57564,2.5,2.42
1771606761.60073,2.5,2.41
1771606761.62581,2.5,2.42
1771606761.65085,2.5,2.38
1771606761.67590,2.5,2.4
1771606761.70098,2.5,2.36
1771606761.72605,2.5,2.83
1771606761.75112,2.5,2.44
1771606761.77616,2.5,2.43
1771606761.80123,2.5,2.48
1771606761.82631,2.5,2.47
1771606761.85136,2.5,2.4
1771606761.87641,2.5,2.41
1771606761.90148,2.5,2.48
1771606761.92659,2.5,2.96
1771606761.95164,2.5,2.48
1771606761.97670,2.5,2.4
1771606762.00175,2.5,2.41
1771606762.02681,2.5,2.49
1771606762.05187,2.5,2.42
1771606762.07693,2.5,2.39
1771606762.10200,2.5,2.4
1771606762.12706,2.5,2.41
1771606762.15214,2.5,2.39
1771606762.17720,2.5,2.5
1771606762.20226,2.5,2.47
1771606762.22731,2.5,2.37
1771606762.25237,2.5,2.49
1771606762.27743,2.5,2.47
1771606762.30249,2.5,2.47
1771606762.32784,2.5,7.58
1771606762.35261,2.5,2.46
1771606762.37766,2.5,2.47
1771606762.40272,2.5,2.4
1771606762.42778,2.5,2.39
1771606762.45284,2.5,2.43
1771606762.47790,2.5,2.47
1771606762.50296,2.5,2.41
1771606762.54567,2.5,0
1771606762.55312,2.5,2.41
1771606762.57817,2.5,2.45
1771606762.60323,2.5,2.44
1771606762.62828,2.5,2.45
1771606762.65333,2.5,2.37
1771606762.67839,2.5,2.43
1771606762.70346,2.5,2.38
1771606762.72854,2.5,2.46
1771606762.75361,2.5,2.49
1771606762.77865,2.5,2.41
1771606762.80371,2.5,2.38
1771606762.82877,2.5,2.41
1771606762.85384,2.5,2.41
1771606762.87889,2.5,2.37
1771606762.90395,2.5,2.25
1771606762.92901,2.5,2.39
1771606762.95410,2.5,2.49
1771606762.97917,2.5,2.46
1771606763.00421,2.5,2.47
1771606763.02927,2.5,2.41
1771606763.05433,2.5,2.47
1771606763.07942,2.5,2.39
1771606763.10449,2.5,2.47
1771606763.12959,2.5,3.32
1771606763.15462,2.5,2.41
1771606763.17967,2.5,2.48
1771606763.20472,2.5,2.4
1771606763.22978,2.5,2.41
1771606763.25484,2.5,2.41
1771606763.27990,2.5,2.38
1771606763.30495,2.5,2.42
1771606763.33001,2.5,2.38
1771606763.35510,2.5,2.47
1771606763.38014,2.5,2.42
1771606763.40520,2.5,2.4
1771606763.43026,2.5,2.39
1771606763.45531,2.5,2.41
1771606763.48037,2.5,2.38
